language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
dhuw1249,-,-,m,-,-,a,-,-,-,p,u,-,-,-,-,-,-,-,-,-,-,-
djam1256,-,-,m,-,-,a,-,-,-,p,u,-,-,-,-,-,-,-,-,-,-,-
gupa1247,-,-,m,-,-,a,-,-,-,p,u,-,-,-,-,-,-,-,-,-,-,-
guma1253,-,-,m,-,-,a,-,-,-,p,u,-,-,-,-,-,-,-,-,-,-,-
dhan1270,-,-,b,-,-,a,-,m,-,b,u,r,u,N,b,u,r,u,N,-,-,-
dayi1244,-,-,m,-,-,a,-,-,-,p,u,-,-,-,-,-,-,-,-,-,-,-
rita1239,-,-,m,-,-,a,-,-,-,p,u,-,-,-,-,-,-,-,7,-,-,-
yann1237,-,-,g,-,-,E,-,-,-,k,u,-,-,-,-,-,-,-,-,-,-,-
djin1253,-,-,g,-,-,i,-,-,-,y,i,-,-,-,-,-,-,-,-,-,-,-
waga1260,-,-,w,-,-,i,-,t,-,p,u,-,-,-,-,-,-,-,-,-,-,-
warl1256,-,-,p,-,-,a,-,-,-,p,u,-,-,-,-,-,-,-,-,-,-,-
yany1243,-,-,w,-,-,a,-,-,-,r,i,-,-,-,-,-,-,-,5,-,-,-
kala1377,-,-,k,-,-,a,-,-,-,k,u,-,-,-,-,-,-,-,r,-,-,u
alya1239,-,-,k,-,w,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,k,-,w,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
west2441,-,-,k,-,w,a,-,-,-,t,a,-,-,-,-,-,-,-,-,-,-,-
