language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
dayi1244,-,-,-,g,-,-,-,-,u,-,-,l,-,-,-,-,a,N,-
rita1239,-,-,-,g,-,-,-,-,u,-,-,l,-,-,-,-,a,N,-
yann1237,m,a,N,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
djin1253,-,-,-,b,-,-,-,-,u,-,-,d,-,-,-,-,i,-,-
waga1260,-,-,-,p,-,i,-,y,a,-,-,l,-,-,-,-,-,-,-
warl1256,-,-,-,w,-,u,n,d,u,-,-,r,-,-,-,-,u,-,-
yany1243,-,-,-,N,-,-,-,-,u,-,-,l,-,-,y,-,a,-,-
kala1377,-,-,-,k,-,-,-,-,u,-,-,l,-,-,k,-,a,-,-
alya1239,-,-,-,-,-,-,-,-,a,-,-,r,-,-,k,N,e,-,-
ande1247,-,-,-,-,-,-,-,-,i,-,-,r,-,-,k,N,e,-,-
west2441,-,-,-,-,-,-,-,-,a,-,-,l,-,-,w,-,e,-,-
