language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
czec1258,-,-,-,t,-,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,i,t,-
slov1269,-,-,-,t,-,-,s,-,i,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,i,T,-
poli1260,-,-,-,t,-,-,S,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,S,-
poli1260,-,-,-,t,-,-,S,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,S,-
slov1268,-,-,-,t,-,-,S,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,i,t,i
ukra1253,-,-,-,t,-,-,S,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,i,-,-
rusy1239,-,-,-,t,-,-,S,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,3,-,-
bela1254,-,-,-,t,-,-,S,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,s,y,-,-
russ1263,-,-,-,t,-,-,S,-,u,s,t,v,3,v,-,-,-,3,-,-,-,t,-,-,s,y,-,-
lowe1385,-,-,-,t,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-
uppe1395,-,-,-,t,-,-,S,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,S,-
kash1274,-,-,-,t,-,-,S,-,o,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,s,-
bulg1262,-,-,-,-,-,-,-,-,u,s,-,-,E,S,-,-,-,-,-,-,-,t,-,-,-,3,m,-
mace1250,-,-,-,t,-,-,S,-,u,f,-,-,-,s,-,-,-,-,-,-,-,t,v,u,v,o,-,-
gawa1247,-,-,-,-,-,-,S,-,u,N,-,-,-,k,-,-,-,E,i,-,-,k,-,-,-,-,-,-
kala1373,-,-,-,-,-,-,m,-,o,-,-,-,-,x,8,-,-,E,-,-,-,g,-,-,-,-,-,-
khow1242,-,-,-,-,-,-,S,-,u,N,-,-,-,k,h,-,-,i,-,-,-,k,-,-,-,-,-,-
nort2665,-,-,-,-,-,-,g,-,a,n,-,-,-,-,d,-,-,3,-,-,-,k,-,a,t,o,u,-
hind1269,-,-,-,-,-,-,s,-,u,-,-,-,-,g,-,-,-,-,-,-,-,n,-,-,-,o,-,-
urdu1245,-,-,-,-,-,-,s,-,u,N,-,-,-,g,-,-,-,-,-,-,-,n,-,-,-,o,-,-
bhoj1244,-,-,-,m,3,-,h,-,3,-,-,-,-,k,-,-,-,-,-,-,-,n,-,-,-,o,-,-
maga1260,-,-,-,-,-,-,s,-,u,N,-,-,-,g,-,-,-,-,-,-,-,n,-,-,-,o,-,-
mait1250,-,-,-,-,-,-,s,-,u,n,-,-,-,h,-,-,-,3,-,-,-,n,-,-,-,-,-,-
mara1378,-,-,-,v,a,-,s,-,-,-,-,-,-,g,-,-,-,e,-,-,-,n,-,-,-,e,-,-
beng1280,-,-,-,-,-,-,S,-,o,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-
assa1263,-,-,-,-,-,-,x,-,u,-,-,-,-,N,-,-,-,i,-,-,-,s,-,u,-,o,-,-
kash1277,-,-,-,m,3,-,S,-,3,-,-,-,-,k,h,h,y,o,-,-,-,n,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,g,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,k,S,o,-,-
ashk1246,-,-,-,-,-,-,g,-,u,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-
bakh1245,-,-,-,-,-,-,b,-,u,i,-,-,-,v,-,-,-,e,y,r,-,-,-,-,-,a,k,-
kumz1235,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,a,-,r,f,t,-,-,k,a,-,-
mode1248,-,m,i,r,i,-,z,-,o,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-
cypr1249,-,m,i,r,i,-,z,-,u,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,E,-,-
pont1253,-,m,i,r,i,-,s,k,o,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,3,-,-
capp1239,-,m,i,r,i,-,z,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apul1236,-,m,i,r,i,d,z,-,o,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,e,-,-
homs1234,-,-,-,-,-,-,h,-,o,-,-,-,-,t,-,-,-,o,-,-,-,t,-,-,-,E,l,-
nucl1235,-,-,-,-,-,-,h,-,o,-,-,-,-,t,-,-,-,o,-,-,-,t,-,-,-,E,l,-
iris1253,-,-,-,-,-,-,b,-,u,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,3,Z,-
