language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kala1373,t,S,-,h,-,-,-,o,-,-,r,-,-,-,-,-,-,o,-,g
khow1242,-,y,u,x,-,-,-,3,-,-,r,-,-,-,-,-,-,i,-,k
nort2665,-,-,-,l,-,-,-,o,-,-,r,u,-,t,-,-,-,u,-,-
hind1269,-,-,-,g,-,-,-,i,-,-,r,-,-,n,-,-,-,o,-,-
urdu1245,-,-,-,g,-,-,-,i,-,-,r,-,-,n,-,-,-,o,-,-
bhoj1244,-,-,-,g,-,-,-,i,-,-,r,-,-,n,-,-,-,o,-,-
maga1260,-,-,-,g,-,-,-,i,-,-,r,-,-,n,-,-,-,o,-,-
mait1250,-,-,-,k,-,h,-,3,-,-,s,-,-,-,-,-,-,3,-,b
mara1378,-,-,-,p,-,-,-,3,-,-,d,-,-,n,-,-,-,e,-,-
beng1280,-,-,-,p,-,-,-,o,-,-,r,-,-,-,-,-,-,a,-,-
assa1263,-,-,-,p,-,-,-,o,-,-,r,i,d,Z,u,w,-,o,-,-
kash1277,-,-,-,p,-,y,-,o,-,-,-,-,-,n,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,-,i,-,i,r,-,-,-,-,-,-,e,-,-
west2369,o,-,-,f,-,t,-,o,-,-,d,-,-,-,-,-,-,E,-,n
bakh1245,-,-,-,v,-,-,-,a,-,-,s,-,-,t,-,-,-,a,-,k
kumz1235,t,-,-,k,-,-,-,o,-,-,7,-,-,-,-,-,-,a,-,-
mode1248,-,-,-,p,-,-,-,e,-,f,t,-,-,-,-,-,-,o,-,-
cypr1249,-,-,-,p,-,h,-,E,-,f,t,-,-,-,-,-,-,o,-,-
pont1253,-,-,-,r,-,o,-,i,-,-,z,-,-,-,-,-,-,o,-,-
capp1239,-,-,-,p,-,-,-,e,-,f,t,-,-,-,-,-,-,o,-,-
apul1236,-,-,-,p,-,-,-,e,-,-,t,-,-,h,-,-,-,o,-,-
homs1234,-,-,i,y,-,-,-,3,-,-,-,-,-,n,-,-,-,o,-,l
nucl1235,-,-,-,-,-,-,-,3,-,-,n,-,k,n,-,-,-,E,-,l
iris1253,t,-,-,h,-,-,-,i,-,-,y,-,-,-,-,-,-,-,-,-
