language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
lisu1250,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,u,-,-,-,-,-,a,-,-,-,-,-,-
sout2728,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
nort2722,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
guiq1238,-,-,-,t,-,-,-,-,s,h,-,-,-,-,-,-,3,t,s,h,-,-,3,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,o,-,7,-,-,-,-
pela1242,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,a,-,7,-,-,-,-
zhab1238,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,o,-,7,-,-,-,-
lash1243,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,o,-,7,-,-,-,-
nucl1310,-,-,-,h,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-
acha1249,-,-,-,m,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,o,-,7,-,-,-,-
nusu1239,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
nusu1239,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-,-,-,o,-,-,-,-,-,-
youl1235,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,z,-,-,o,-,-,-,-,-,-
rawa1265,-,-,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
drun1238,p,3,-,t,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,y,-,-,i,-,7,-,-,-,-
khal1275,-,-,-,s,-,-,o,-,l,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
dumi1241,-,-,-,s,-,-,i,-,l,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
yamp1242,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,-,N,-,a,-,-
sunw1242,t,-,-,s,-,-,i,-,k,b,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
lepc1244,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
dhim1246,-,-,-,Z,-,-,i,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
amdo1237,-,-,-,w,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tibe1272,-,-,-,t,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tibe1272,-,-,-,b,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
kham1282,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
jire1238,-,-,-,t,-,-,-,-,-,S,-,-,-,-,-,-,h,-,-,-,-,-,o,d,Z,-,u,N,m
sher1255,-,-,-,t,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,e,t,S,-,u,-,m
kaik1246,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,i,u,Z,-,u,-,-
dakp1242,-,-,-,k,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
guru1261,-,-,-,n,-,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
thak1245,-,-,-,n,-,-,e,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,E,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,a,-,7,-,-,-,-
kony1248,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,i,-,-,-,-,-,a,-,-,-,-,-,-
nyis1236,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,3,t,-,t,-,-,a,-,-,-,-,-,-
nisi1238,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,3,-,-,t,-,-,a,-,-,-,-,-,-
bori1243,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,3,-,-,t,-,-,a,-,N,-,-,-,-
apat1240,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,3,-,-,t,-,-,a,-,-,-,-,-,-
tara1313,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,i,-,-,-,-,-,a,-,-,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,p,-,r,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-
quey1238,-,-,-,t,-,-,-,-,-,s,-,-,-,-,-,-,y,-,-,-,-,-,e,b,z,y,i,-,-
horp1239,-,-,-,v,-,-,-,-,-,Z,-,-,-,-,-,-,y,-,-,-,-,-,e,v,Z,y,u,-,-
sang1321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,z,-,-,a,-,-,-,-,-,-
yimc1240,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,u,n,u,n,-,-,3,-,-,-,-,-,-
loth1237,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,r,-,-,o,-,-,-,-,-,-
loth1237,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,o,-,-,r,-,-,o,-,-,-,-,-,-
lush1249,-,-,-,s,-,-,a,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
hmar1241,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,t,-,-,e,-,-,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,t,-,-,e,-,-,-,-,-,-
gang1266,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,t,s,h,a,-,-,-,-,-,-
tang1336,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,-,n,-,a,o,-,-,-,-,-,-
mani1292,-,-,-,-,-,-,o,-,u,h,-,-,-,-,-,-,e,-,-,k,-,-,-,-,-,-,-,-,-
maon1238,-,-,-,r,-,-,a,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
maon1238,-,-,-,r,-,-,a,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
khez1235,-,-,-,r,-,-,o,t,s,h,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
chok1243,-,-,-,m,-,-,3,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
reng1255,-,-,-,t,-,-,e,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
zeme1240,-,-,-,n,-,-,-,-,-,r,-,-,-,-,-,u,i,-,-,n,-,-,e,-,-,-,-,-,-
zeme1240,-,-,-,n,-,-,-,-,-,r,-,-,-,-,-,u,i,-,-,n,-,-,e,-,-,-,-,-,-
lian1251,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,i,N,-,n,-,-,a,-,-,-,-,-,-
mara1379,-,-,-,-,-,-,-,-,-,s,a,r,a,m,r,u,i,-,-,-,-,-,-,-,-,-,-,-,-
yinb1236,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
geko1235,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,3,-,-,-,-,-,3,-,-,-,-,-,-
paok1235,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
manu1255,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,o,p,a,t,-,-,i,-,-,-,-,-,-
yint1235,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,u,p,-,h,-,-,u,-,-,-,-,-,-
west2409,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
geba1237,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,o,-,-,7,p,h,o,-,-,-,-,-,-
sgaw1245,-,-,-,t,-,-,-,-,-,h,-,-,-,-,-,-,o,-,-,7,-,-,-,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,u,-,-,s,-,-,u,-,-,-,-,-,-
nort2732,-,-,-,n,y,i,e,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,i,-,-,-,-,-,a,-,-,-,o,-,-
hakk1236,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,i,-,-,-,-,-,a,-,-,-,u,u,i
mind1253,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,e,-,-,-,u,-,-
