language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
yamp1242,-,-,-,-,-,-,-,-,-,-,n,-,i,t,s,-,i,-,-,-,-,-,-
sunw1242,-,-,-,-,-,-,-,-,-,-,n,-,i,k,S,-,i,-,-,-,-,-,-
lepc1244,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,a,t
dhim1246,-,-,-,-,-,-,-,-,-,-,n,-,h,-,-,-,e,-,-,-,l,o,N
chep1245,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,s,-,-
maga1261,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,s,-,-
kony1248,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,-,x,-,n,-,y,-,-,-,i,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,-,h,-,n,-,y,-,-,-,i,-,-,-,-,-,-
tibe1272,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
tibe1272,-,-,-,-,-,-,-,-,g,-,n,-,y,-,-,-,i,-,-,-,s,-,-
kham1282,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
jire1238,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
sher1255,-,-,-,-,-,-,-,-,-,-,N,-,i,-,-,-,i,-,-,-,-,-,-
kaik1246,-,-,-,-,-,-,-,-,-,-,N,h,i,-,-,-,i,-,-,-,-,-,-
dakp1242,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,k,t,s,a,N
nucl1729,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
thak1245,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-
guru1261,-,-,-,-,-,-,-,-,-,-,N,-,x,-,-,-,i,-,-,-,-,-,-
bang1338,-,-,-,-,-,-,-,-,a,i,n,-,-,-,-,-,-,-,-,-,-,-,-
tagi1241,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
nyis1236,-,-,-,-,-,-,-,-,a,-,n,-,y,-,-,-,i,-,-,-,-,-,-
nisi1238,-,-,-,-,-,-,-,-,e,-,n,-,y,-,-,-,i,-,-,-,-,-,-
pada1257,-,-,-,-,-,-,-,-,a,-,n,-,y,-,-,-,i,-,-,-,-,-,-
bori1243,-,-,-,-,-,-,-,-,a,-,n,-,y,-,-,-,i,-,-,-,-,-,-
apat1240,-,-,-,-,-,-,-,-,a,-,n,-,y,-,-,-,i,-,-,-,-,-,-
tara1313,-,-,-,k,-,-,-,-,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-
idum1241,-,-,-,k,-,-,-,-,a,-,n,-,-,-,-,-,i,-,-,-,-,-,-
quey1238,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,-,-,3,-,n,-,-,-,-,-,3,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,-,-,a,-,n,-,y,-,-,-,3,-,-,-,-,-,-
yimc1240,-,-,-,m,-,-,-,-,a,-,n,-,i,-,-,-,e,-,-,-,-,-,-
chon1286,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-,a,-,-,-,-,-,-
mong1332,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-,e,-,-,-,t,-,-
loth1237,-,-,-,-,-,-,-,-,e,-,n,-,-,-,-,-,i,-,-,-,-,-,-
poch1243,-,-,-,k,-,-,-,-,3,-,n,-,-,-,-,-,i,-,-,-,-,-,-
lush1249,-,-,-,p,-,-,-,-,a,h,n,-,-,-,-,-,i,-,-,-,-,-,-
hmar1241,-,-,-,p,-,-,-,-,a,h,n,-,-,-,-,-,i,-,-,-,-,-,-
haka1240,-,-,-,p,-,-,-,-,a,h,n,-,-,-,-,-,i,-,-,-,h,-,-
gang1266,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,h,-,-
tang1336,-,-,k,h,-,-,-,-,a,-,n,-,-,-,-,-,i,-,-,-,-,-,-
mani1292,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-,i,-,-,-,-,-,-
maon1238,-,-,-,k,-,-,-,-,a,-,-,-,h,-,e,-,i,-,-,-,-,-,-
khez1235,-,-,-,k,-,-,-,-,e,-,n,-,h,-,-,-,i,-,-,-,-,-,-
chok1243,-,-,-,k,-,-,-,-,3,-,n,-,-,-,-,-,a,-,-,-,-,-,-
reng1255,-,-,-,k,h,o,-,h,3,-,N,-,-,-,-,-,-,-,-,-,-,-,-
zeme1240,-,-,-,k,-,-,-,-,e,-,n,-,-,-,-,-,a,-,-,-,-,-,-
lian1251,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,a,-,-
mara1379,-,-,-,h,-,-,-,-,a,N,n,-,-,-,-,-,a,-,-,-,-,-,-
kach1280,l,3,k,h,-,-,-,-,o,-,N,-,-,-,-,-,-,-,-,-,-,-,-
noct1238,-,-,-,v,-,-,-,-,a,-,n,-,y,-,-,-,i,-,-,-,-,-,-
wanc1238,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-,i,-,-,-,-,-,-
phom1236,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,-,-,-
bodo1269,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,3,-,-,-,y,-,-
dima1251,-,-,-,g,-,-,-,-,i,-,n,-,-,-,-,-,i,-,-,-,-,-,-
garo1247,-,-,-,g,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,-,-,-,-,k,-,s,-,-,-,i,-,-,-,-,-,-
miji1239,-,-,-,-,-,-,-,-,g,-,n,-,-,-,-,-,i,-,-,-,-,-,-
sher1257,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,t,-,-
bugu1246,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,e,-,-,-,N,-,-
manu1255,-,-,-,s,-,o,k,y,3,-,n,-,y,-,-,-,e,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,e,-,-,-,-,-,-
west2409,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,e,p,-,r,E,-
kaya1317,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,u,-,-,-,-,-,-
yinb1236,-,-,-,8,-,-,-,-,v,-,N,-,-,-,-,-,v,-,-,-,-,-,-
geko1235,-,-,-,t,-,-,-,-,3,-,n,-,-,-,-,-,3,-,-,-,7,-,-
paok1235,-,-,-,l,-,o,-,v,a,N,n,-,-,-,-,-,i,-,-,-,-,-,-
geba1237,-,-,-,-,-,-,-,-,-,-,t,-,S,-,-,-,i,-,b,-,w,E,-
sgaw1245,-,-,-,-,-,-,-,-,-,-,k,-,h,-,-,-,i,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,r,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-
mind1253,-,-,-,-,-,-,-,-,-,-,n,-,e,-,-,-,i,-,-,-,-,-,-
oldc1244,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,y,-,s,-,-
jian1239,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-
nort2732,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,i,-,-,-,e,-,-
