language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
tong1325,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,7,-,o,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,o,-,-,-,-,-,-,-
emae1237,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,o,-,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
raro1241,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,o,-,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
tuam1242,-,-,t,a,u,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,o,-,-,-,-,-,-,-
tuam1242,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,o,-,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,7,-,o,-,-,-,-,-,-,-
raka1237,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,o,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,m,-,-,-,-,-,a,-,7,-,o,-,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,o,-,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,o,-,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,t,e,a,-,-,-,-,-,-,-
niua1240,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,7,-,o,-,-,-,-,-,-,-
west2519,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,i,-,-,-,y,-,-,-,-,-,a,-,w,-,a,-,-,-,-,-,-,-
bulu1253,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,k,-,u,-,-,-,-,-,-,-
mudu1242,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
naka1262,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
dori1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
wala1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,a,t,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,u,-,-,-,-,-,-,-
lauu1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
kwar1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
baeg1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
fata1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
toab1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
bael1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
gula1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
long1395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,7,a,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
oroh1237,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,7,a,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
area1240,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,r,i,-,-,7,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,7,a,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
saaa1240,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,7,a,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,x,a,-,-,t,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
kahu1241,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,x,a,-,-,t,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,7,a,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
aros1241,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,7,a,-,-,t,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
mala1484,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
leng1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
bugh1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
gela1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
tang1348,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-
siar1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-
labe1239,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-
surs1246,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,p,-,-,-,-,-,-,-,t,-,3,-,-,-,-,k,-,-
kand1301,-,-,-,-,i,-,b,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-
ramo1244,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,-,v,-,-,-,-,-,-,-,-,-,e,-,-,l,i,k,-,-
patp1243,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,e,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,k,-,-
patp1243,-,-,-,-,-,-,t,-,a,-,-,-,-,p,-,-,-,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mini1251,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,a,-,i,l,i,k,i,-
tian1237,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-
sout2856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,m,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-
lele1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,m,-,-,-,-,-,a,-,-,-,e,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
nama1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
lewo1242,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,a,-
bier1244,-,-,-,-,n,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-,n,a,-
bier1246,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
orko1234,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,r,e,n
nort2839,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,i,n
daka1243,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,e,n
sout2859,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,t,i,n
apma1240,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-
seke1241,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,o,-,-,-,o,-,-,-,-,t,-,-
seke1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,o,-,-,-,o,-,-,-,-,t,-,-
mara1399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bign1238,-,-,-,-,v,-,v,-,-,-,-,-,-,-,-,-,-,i,-,v,-,-,-,v,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,u,-,x,-,a,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,u,-,x,-,a,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,u,-,x,-,a,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,u,-,x,-,a,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,u,-,x,-,a,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,u,-,x,-,a,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,x,-,-,-,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,h,-,-,-,s,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,-
maee1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,k,-,h,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,k,-,h,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,k,-,h,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,-
lete1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,i,-,-,-,o,-,-,-,a,-,-,-,-,-,-,-
lete1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,i,-,-,-,o,-,-,-,a,-,-,-,-,-,-,-
litz1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
vinm1237,-,-,-,-,n,-,s,-,e,-,-,-,-,m,-,w,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
malf1237,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,y,d,Z,-,-
nati1244,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
ling1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-
nisv1234,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,i,-,s,-,-,-,a,-,-,-,u,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,S,-,-,-,-,-,-,-,u,-,-,n,-,d,-,-
axam1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,S,-,-,-,-,-,-,-,u,-,-,n,-,d,-,-
avok1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,S,-,-,-,-,-,-,-,3,-,-,n,-,d,-,-
port1285,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,S,-,-,-,-,-,-,-,3,-,-,n,-,d,-,-
mask1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,-,-,-,-,t,-,-
aulu1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,E,m,n,-,i,-,-,-,-,s,-,-
bwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,E,m,n,-,E,-,-,n,-,z,-,-
burm1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,E,m,n,-,E,-,-,-,-,s,-,-
rere1240,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,m,s,-,-,-,t,-,s,-,-,-,-,-,-,-,a,-,-,-,-,f,-,-
unua1237,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
arak1252,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,t,-,-,-,-,-,-,-,s,-,i,-,-,-,-,-,-,-
east2443,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,a,-,h,a,o,-,-,-,-,-,-,-
west2513,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,a,-,h,-,a,-,-,-,-,-,-,-
hano1246,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,u,-,t,-,u,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,a,i,-,-,-,-,-,-,-
leha1244,-,-,-,-,i,-,y,-,-,-,-,-,-,-,-,-,-,E,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,E,-,-,-,-,s,-,-
motl1237,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,E,-,-,-,-,h,-,-
leme1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,E,-,-,-,-,s,-,-
leme1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,p,-,w,-,i,-,-,-,-,t,-,-
vure1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,p,-,w,-,i,-,-,-,-,t,-,-
vera1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,w,-,i,-,-,-,-,t,-,-
